id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52838135,Home in Asheville · ★4.67 · 1 bedroom · 1 bed · 1 bath,187661794,Tina,,28805,35.59494,-82.50873,Entire home/apt,,2,3,2021-11-21,0.12,2,0,0,
52854417,Cabin in Asheville · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,23411954,Shelley,,28803,35.50297,-82.48483,Entire home/apt,275,3,42,2023-11-25,1.63,1,28,10,
52879544,Home in Fletcher · ★4.99 · 4 bedrooms · 10 beds · 4 baths,14950379,Caroline,,28732,35.42937,-82.52688,Entire home/apt,380,1,82,2023-12-17,3.27,1,340,36,
52887058,Home in Asheville · ★4.91 · 3 bedrooms · 4 beds · 2.5 baths,428187004,Piyumi,,28806,35.569981,-82.631577,Entire home/apt,134,2,109,2023-12-03,4.27,1,0,41,
52899477,Home in Asheville · ★5.0 · 4 bedrooms · 5 beds · 3.5 baths,428267061,Robert,,28803,35.52739,-82.481155,Entire home/apt,499,2,11,2022-11-13,0.56,2,115,0,
52903285,Hut in Asheville · ★4.76 · 1 bedroom · 1 shared bath,151279507,Bobby And Amanda,,28806,35.61322,-82.6036,Private room,27,1,37,2023-11-23,1.41,19,364,11,
52903885,Guesthouse in Fletcher · ★4.92 · 2 bedrooms · 3 beds · 1 bath,152235345,Julie,,28732,35.43914,-82.4912,Entire home/apt,133,1,65,2023-11-26,2.65,2,170,26,
52925881,Bungalow in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,24457388,Holly,,28801,35.58831,-82.54915,Entire home/apt,198,29,7,2023-08-08,0.31,1,128,1,
52930950,Home in Asheville · ★4.97 · 5 bedrooms · 7 beds · 3 baths,59876155,Melissa,,28806,35.50558,-82.60463,Entire home/apt,256,3,94,2023-12-02,3.92,1,0,60,
52931930,Guest suite in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 bath,428514518,Paul & Sonali,,28804,35.61839,-82.5512,Entire home/apt,131,2,64,2023-12-10,2.51,1,153,19,
52934930,Home in Fletcher · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,343306456,Lisa,,28732,35.42948,-82.52561,Entire home/apt,115,2,78,2023-11-19,3.06,1,256,29,
52947068,Home in Asheville · ★4.91 · 3 bedrooms · 4 beds · 1 bath,428642065,Courtney,,28804,35.65807,-82.56505,Entire home/apt,202,2,97,2023-12-02,3.95,1,354,40,
52952113,Home in Asheville · ★5.0 · 3 bedrooms · 3 beds · 2 baths,122746719,Rebecca & Austin,,28804,35.64453,-82.51167,Entire home/apt,279,2,126,2023-12-04,5.09,3,0,59,
52954755,Rental unit in Asheville · ★5.0 · 1 bedroom · 1 private bath,5019293,Rebekah,,28806,35.56546,-82.63627,Private room,56,3,11,2023-12-06,0.43,1,315,5,
52962331,Condo in Asheville · ★4.86 · 1 bedroom · 1 bed · 1 bath,22983673,Rachel,,28803,35.56955,-82.52785,Entire home/apt,15,30,7,2023-11-19,0.31,2,364,3,
52970163,Place to stay in Asheville · ★4.96 · 1 bedroom · 2 beds · 1 bath,395924591,Ashley,,28806,35.51718,-82.59236,Entire home/apt,,2,28,2023-09-04,1.10,1,0,2,
52971784,Home in Candler · ★4.73 · 2 bedrooms · 3 beds · 2 baths,428555008,Yris,,28715,35.50913,-82.66406,Entire home/apt,129,3,11,2022-07-30,0.43,1,321,0,
52991459,Vacation home in Asheville · ★5.0 · 4 bedrooms · 6 beds · 3 baths,5308222,Jason,,28804,35.63213,-82.61085,Entire home/apt,453,150,6,2023-07-30,0.29,3,0,2,
53023564,Home in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 private bath,4024013,Dan,,28806,35.57229,-82.58567,Private room,88,2,18,2023-10-29,0.71,1,359,14,
53030063,Guest suite in Biltmore Forest · ★4.90 · 1 bedroom · 1 bed · 1 bath,21654831,Lauren,,28803,35.55035,-82.48222,Entire home/apt,110,2,29,2023-12-01,1.17,1,116,4,
53032790,Guest suite in Asheville · 2 bedrooms · 2 beds · 1 bath,163491126,Ian,,28806,35.63712,-82.6397,Entire home/apt,171,1,1,2021-11-12,0.04,4,81,0,
53078536,Guest suite in Asheville · ★4.96 · 1 bedroom · 1 bed · 1 bath,76792445,Henry,,28806,35.57111,-82.61391,Entire home/apt,,1,50,2022-07-17,1.98,1,0,0,
53081362,Guest suite in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,6502282,Erin & Sean,,28806,35.57367,-82.60089,Entire home/apt,84,1,37,2023-11-26,2.02,1,355,19,
53092220,Home in Asheville · ★5.0 · 9 bedrooms · 9 beds · 6 baths,416648786,Cirkl,,28806,35.59342,-82.63626,Entire home/apt,1821,3,58,2023-12-11,2.30,1,258,24,
53093098,Loft in Asheville · ★4.96 · Studio · 1 bed · 1 bath,25952620,Ashton,,28801,35.59613,-82.55363,Entire home/apt,151,1,98,2023-12-04,4.32,4,167,49,
53125580,Home in Asheville · ★4.50 · 4 bedrooms · 4 beds · 2 baths,121681645,Evolve,,28806,35.57437,-82.63393,Entire home/apt,307,3,12,2023-10-09,0.47,47,358,4,
53142343,Home in Asheville · ★4.92 · 4 bedrooms · 5 beds · 2.5 baths,242474849,Jennifer And Erik,,28803,35.4989,-82.49546,Entire home/apt,235,1,82,2023-12-15,3.24,24,0,38,
53144044,Home in Asheville · ★4.74 · 3 bedrooms · 3 beds · 2 baths,121681645,Evolve,,28806,35.59597,-82.62183,Entire home/apt,219,2,50,2023-10-29,1.95,47,357,21,
53150685,Home in Asheville · 4 bedrooms · 6 beds · 3 baths,129158183,Meredith,,28801,35.60185,-82.56098,Entire home/apt,569,7,1,2022-03-29,0.05,1,31,0,
53166782,Home in Leicester · ★4.98 · 5 bedrooms · 11 beds · 4 baths,35088557,Max & Lindsey,,28806,35.64625,-82.66527,Entire home/apt,449,2,47,2023-11-25,1.88,2,0,14,
53167467,Home in Arden · ★5.0 · 3 bedrooms · 5 beds · 2 baths,125409239,Adam,,28704,35.45703,-82.52848,Entire home/apt,,2,25,2023-08-04,0.98,1,0,2,
53179175,Cottage in Asheville · ★4.90 · 2 bedrooms · 2 beds · 1 bath,430497358,Deborah,,28806,35.592921194832215,-82.59588994098885,Entire home/apt,125,3,10,2023-12-17,3.13,1,235,10,
53185452,Home in Asheville · ★4.78 · 2 bedrooms · 2 beds · 2 baths,430550255,Katharine,,28805,35.58022,-82.52895,Entire home/apt,300,3,23,2023-10-30,0.91,1,172,7,
53190264,Home in Asheville · ★4.50 · 2 bedrooms · 2 beds · 2.5 baths,9339825,Jenna,,28806,35.56353,-82.61547,Entire home/apt,,28,4,2022-12-02,0.19,2,0,0,
53197970,Home in Woodfin · ★4.99 · 1 bedroom · 1 bed · 1 private bath,430657078,Nicole,,28804,35.625278,-82.59156,Private room,68,2,98,2023-11-25,3.90,1,0,47,
53204369,Guest suite in Asheville · ★4.81 · 1 bedroom · 1 bed · 1 bath,36676271,Davey,,28806,35.57586,-82.62227,Entire home/apt,60,2,43,2023-11-11,1.72,1,82,13,
53212851,Condo in Asheville · ★4.97 · 2 bedrooms · 2 beds · 2 baths,167186184,Towns,,28801,35.59027,-82.55112,Entire home/apt,341,2,88,2023-12-04,3.51,113,0,46,
53268339,Home in Asheville · ★4.92 · 5 bedrooms · 7 beds · 4 baths,36793116,Mighty Tree Properties,,28806,35.60226,-82.61078,Entire home/apt,418,1,48,2023-11-19,1.88,5,324,23,
53273299,Cottage in Arden · ★4.94 · 2 bedrooms · 2 beds · 1 bath,8798169,Mike,,28704,35.46046,-82.58316,Entire home/apt,91,2,143,2023-12-17,6.48,1,0,80,
53273726,Home in Woodfin · ★4.93 · 2 bedrooms · 2 beds · 1 bath,99625066,Dustin,,28804,35.63429,-82.58324,Entire home/apt,113,2,106,2023-11-16,4.32,2,71,45,
53281106,Home in Asheville · ★4.90 · 3 bedrooms · 5 beds · 3 baths,232831690,Jon,,28803,35.55431,-82.47663,Entire home/apt,191,2,92,2023-11-19,3.64,9,0,33,
53281129,Home in Asheville · ★4.82 · 2 bedrooms · 2 beds · 1 bath,329768553,Austin,,28806,35.60698,-82.60417,Entire home/apt,131,1,173,2023-12-14,6.78,4,0,91,
53289644,Serviced apartment in Asheville · ★4.91 · 3 bedrooms · 3 beds · 2 baths,181316638,Becky,,28801,35.59506,-82.5539,Entire home/apt,369,2,23,2023-12-08,2.86,1,341,23,
53290509,Home in Asheville · ★4.99 · 2 bedrooms · 2 beds · 2 baths,121681645,Evolve,,28806,35.62486,-82.66331,Entire home/apt,111,2,67,2023-11-15,2.66,47,358,27,
53295582,Condo in Asheville · ★4.98 · 2 bedrooms · 2 beds · 1 bath,35672137,Tina Michelle,,28804,35.62211,-82.55752,Entire home/apt,162,1,182,2023-12-10,7.20,2,0,94,
53310406,Home in Candler · ★4.83 · 3 bedrooms · 4 beds · 1 bath,8035294,Alicia,,28715,35.56046,-82.65289,Entire home/apt,150,14,6,2023-12-05,0.26,2,98,2,
53310825,Home in Asheville · ★5.0 · 3 bedrooms · 3 beds · 2 baths,18599073,Joy,,28803,35.55545,-82.51393,Entire home/apt,168,2,113,2023-12-01,4.65,1,0,57,
53311173,Guest suite in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,34049461,J D,,28804,35.63887,-82.57055,Entire home/apt,160,2,32,2023-11-24,1.42,1,64,14,
53312296,Home in Asheville · ★4.97 · 3 bedrooms · 4 beds · 2.5 baths,368797048,Larry,,28801,35.59855,-82.55852,Entire home/apt,669,3,31,2023-11-26,1.24,1,0,27,
53362876,Guest suite in Woodfin · ★5.0 · 1 bedroom · 1 bed · 1 bath,294297773,Teresa,,28804,35.6347,-82.58796,Entire home/apt,99,2,6,2023-12-03,2.47,1,0,6,
53395590,Condo in Asheville · ★4.84 · 2 bedrooms · 2 beds · 2 baths,167186184,Towns,,28801,35.59642,-82.5591,Entire home/apt,395,2,31,2023-11-09,1.23,113,348,22,
53395592,Condo in Asheville · ★4.69 · 2 bedrooms · 2 beds · 2 baths,167186184,Towns,,28801,35.59599,-82.55025,Entire home/apt,277,2,36,2023-12-03,1.43,113,341,11,
53430884,Home in Asheville · ★5.0 · 3 bedrooms · 3 beds · 3.5 baths,32163305,Lisa,,28804,35.62907,-82.54142,Entire home/apt,444,30,3,2023-11-25,0.85,1,80,3,
53449213,Home in Asheville · ★4.92 · 5 bedrooms · 7 beds · 3.5 baths,242474849,Jennifer And Erik,,28806,35.63181,-82.6281,Entire home/apt,256,1,113,2023-12-10,4.51,24,280,65,
53457824,Townhouse in Asheville · ★4.88 · 2 bedrooms · 3 beds · 2 baths,162161772,Dave & Stephanie,,28801,35.58628,-82.54281,Entire home/apt,127,24,8,2023-01-28,0.35,5,262,1,
53495721,Home in Asheville · ★4.93 · 2 bedrooms · 2 beds · 1 bath,433186919,Jennifer,,28806,35.51072,-82.61885,Entire home/apt,114,1,143,2023-12-17,5.76,2,0,62,
53506726,Home in Arden · ★4.76 · 3 bedrooms · 3 beds · 2.5 baths,433277072,Trinh,,28704,35.47528,-82.55819,Entire home/apt,138,3,38,2023-12-10,2.18,1,262,20,
53508986,Rental unit in Asheville · ★4.44 · 1 bedroom · 1 bed · 1 bath,119766721,Nina,,28801,35.59251,-82.5579,Entire home/apt,91,1,121,2023-12-02,4.83,7,0,66,
53541540,Home in Fletcher · ★5.0 · 3 bedrooms · 4 beds · 2 baths,62638767,Misty,,28732,35.44427,-82.46127,Entire home/apt,210,2,11,2023-07-01,0.76,1,150,3,
53547976,Home in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,433621709,Thomas,,28803,35.55439,-82.51045,Private room,122,2,6,2022-10-24,0.25,1,365,0,
53558640,Guest suite in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 bath,51855399,Kurt,,28806,35.579502,-82.597618,Entire home/apt,105,2,64,2023-11-04,3.22,2,0,37,
53561074,Home in Asheville · ★4.96 · 3 bedrooms · 5 beds · 2.5 baths,332614799,Alexey,,28803,35.54857,-82.51062,Entire home/apt,69,1,110,2023-12-17,4.50,3,0,57,
53570070,Guest suite in Asheville · ★4.96 · 1 bedroom · 2 beds · 1 bath,200858798,Gerard,,28804,35.63321,-82.51736,Entire home/apt,142,2,27,2023-11-12,1.13,1,351,4,
53606793,Guest suite in Asheville · ★4.99 · 1 bedroom · 2 beds · 1 bath,31473187,Ethan,,28806,35.58453,-82.57267,Entire home/apt,132,2,66,2023-11-19,3.44,1,0,40,
53630595,Place to stay in Asheville · ★4.97 · 1 bed · 1 bath,45026731,Mallia,,28804,35.65058,-82.6104,Entire home/apt,125,1,31,2023-09-04,1.66,1,186,16,
53643185,Home in Asheville · ★4.87 · 3 bedrooms · 3 beds · 2 baths,434401877,Bryce,,28805,35.60144,-82.5324,Entire home/apt,254,28,46,2023-04-21,1.89,2,72,3,
53643250,Rental unit in Asheville · 1 bedroom · 1 shared bath,182294584,Michelle,,28805,35.58604,-82.46549,Private room,75,1,0,,,1,0,0,
53648574,Home in Asheville · ★4.84 · 5 bedrooms · 6 beds · 3 baths,242474849,Jennifer And Erik,,28806,35.50497,-82.61567,Entire home/apt,306,1,128,2023-12-10,5.26,24,241,63,
53671909,Home in Fletcher · ★4.82 · 3 bedrooms · 3 beds · 2 baths,198597355,Terri,,28732,35.42862,-82.50697,Entire home/apt,137,3,33,2023-11-22,1.37,1,282,13,
53690085,Home in Asheville · ★4.95 · 4 bedrooms · 6 beds · 2 baths,120943028,Renoo,,28804,35.62845,-82.58382,Entire home/apt,297,2,63,2023-12-04,2.66,1,0,24,
53699931,Home in Asheville · 3 bedrooms · 2 beds · 2.5 baths,28788937,Jodie,,28806,35.58445,-82.57194,Entire home/apt,145,30,0,,,1,0,0,
53722335,Condo in Asheville · ★4.95 · 1 bedroom · 2 beds · 1 bath,52896770,Lauren,,28801,35.59229,-82.54955,Entire home/apt,198,1,150,2023-12-01,6.47,4,0,66,
53725477,Home in Arden · ★4.94 · 4 bedrooms · 7 beds · 3.5 baths,104157675,Justin & Reyna,,28704,35.47765,-82.50694,Entire home/apt,493,3,63,2023-11-26,2.59,1,0,26,
53742409,Home in Asheville · ★4.86 · 3 bedrooms · 6 beds · 2 baths,242474849,Jennifer And Erik,,28806,35.5971,-82.60221,Entire home/apt,178,1,131,2023-12-15,5.59,24,0,75,
53753481,Guesthouse in Candler · ★4.98 · 1 bedroom · 2 beds · 1 bath,387198381,Sarah,,28715,35.53563,-82.65329,Entire home/apt,150,2,43,2023-12-17,2.02,1,346,18,
53784952,Home in Candler · ★4.88 · 2 bedrooms · 2 beds · 2 baths,76587198,Michelle,,28715,35.57562,-82.65223,Entire home/apt,200,2,8,2023-09-01,0.45,1,165,2,
53784992,Home in Asheville · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,35276523,Andi,,28806,35.5693,-82.5836,Private room,47,2,58,2023-11-25,2.43,3,266,33,
53785541,Home in Asheville · ★4.88 · 1 bedroom · 1 shared bath,35276523,Andi,,28806,35.56927,-82.58506,Private room,47,2,57,2023-12-02,2.38,3,204,23,
53793198,Condo in Asheville · ★4.67 · 1 bedroom · 1 bed · 1 bath,22983673,Rachel,,28803,35.5686,-82.53015,Entire home/apt,39,30,9,2023-09-11,0.43,2,291,3,
53810860,Home in Asheville · ★4.81 · 2 bedrooms · 2 beds · 1 bath,249982814,Kelsey,,28803,35.55333,-82.53201,Entire home/apt,166,1,93,2023-11-12,3.90,1,0,38,
53816978,Guesthouse in Asheville · ★4.96 · 1 bedroom · 1 bed · 1 bath,73766583,Carrin,,28801,35.59015,-82.55794,Entire home/apt,,2,105,2023-11-22,4.39,1,0,50,
53826158,Home in Asheville · ★4.88 · 2 bedrooms · 2 beds · 1 private bath,390983981,Shelby,,28806,35.58574,-82.61329,Private room,85,2,40,2023-10-27,1.67,1,45,26,
53832330,Condo in Asheville · ★4.95 · 1 bedroom · 2 beds · 1 bath,52896770,Lauren,,28801,35.59225,-82.55037,Entire home/apt,213,1,159,2023-12-14,6.93,4,144,88,
53834698,Rental unit in Asheville · 1 bedroom · 2 beds · 1 bath,121681645,Evolve,,28805,35.62827,-82.47991,Entire home/apt,96,2,2,2022-10-09,0.08,47,349,0,
53845486,Home in Asheville · ★5.0 · 3 bedrooms · 5 beds · 3 baths,96187307,Yonder,,28805,35.6047,-82.48429,Entire home/apt,684,1,26,2023-11-16,1.29,52,289,9,
53846446,Home in Asheville · ★4.40 · 1 bedroom · 1 bed · 1 bath,96187307,Yonder,,28805,35.61564,-82.52637,Entire home/apt,158,1,5,2022-10-24,0.26,52,322,0,
53857546,Home in Woodfin · ★4.82 · 2 bedrooms · 3 beds · 1 bath,96160125,Cottonwood Properties,,28804,35.63529,-82.57663,Entire home/apt,195,2,34,2023-12-04,1.42,2,0,13,
53864962,Home in Woodfin · ★4.92 · 3 bedrooms · 3 beds · 1 bath,40425901,Dan,,28804,35.63411,-82.58308,Entire home/apt,149,2,38,2023-11-26,2.53,1,82,30,
53877042,Home in Asheville · ★4.50 · 2 bedrooms · 2 beds · 2 baths,205522452,Black Bear,,28803,35.56623,-82.52515,Entire home/apt,100,28,6,2023-06-30,0.30,4,20,2,
53888838,Home in Fletcher · ★4.92 · 4 bedrooms · 6 beds · 3 baths,36793116,Mighty Tree Properties,,28732,35.42705,-82.46268,Entire home/apt,495,1,37,2023-10-29,1.55,5,342,15,
53926572,Home in Asheville · ★4.98 · 6 bedrooms · 9 beds · 3 baths,36793116,Mighty Tree Properties,,28803,35.51554,-82.47693,Entire home/apt,571,1,45,2023-12-09,1.91,5,0,29,
53951725,Home in Asheville · ★4.76 · 8 bedrooms · 9 beds · 5.5 baths,23433868,Brendan,,28806,35.58165,-82.6288,Entire home/apt,540,2,55,2023-12-03,2.29,1,228,19,
53982481,Guesthouse in Asheville · 1 bedroom · 1 bed · 1 bath,17736312,Melissa & Ron,,28806,35.61631,-82.64493,Entire home/apt,75,24,2,2023-04-02,0.12,1,195,1,
53982703,Guesthouse in Woodfin · ★4.98 · 1 bedroom · 1 bed · 1 bath,436637311,Jason,,28804,35.63072,-82.58636,Entire home/apt,122,2,107,2023-12-10,5.14,1,0,57,
54006442,Guest suite in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,425199801,Zachary And Christy,,28806,35.50283,-82.60946,Entire home/apt,99,1,21,2023-11-20,1.20,1,37,5,
54011977,Home in Asheville · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,263659156,Rebekah,,28806,35.57801,-82.57145,Entire home/apt,99,29,10,2023-11-30,0.47,1,158,6,
54021424,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,382557808,Corey,,28803,35.57309,-82.55057,Entire home/apt,99,1,4,2023-08-31,0.19,2,292,1,
54030463,Home in Asheville · 2 bedrooms · 2 beds · 1 bath,14891775,Eliza,,28804,35.6174,-82.5634,Entire home/apt,,3,1,2023-06-04,0.15,3,0,1,
54044781,Home in Asheville · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,272917027,Ria,,28803,35.56496,-82.5278,Entire home/apt,95,30,4,2023-07-09,0.26,2,109,3,
54050039,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,520546,Jennifer,,28806,35.57165,-82.56786,Entire home/apt,120,28,10,2023-10-29,0.44,1,285,4,
54065879,Home in Asheville · 2 bedrooms · 3 beds · 2 baths,3947707,Cristina,,28803,35.5659,-82.53026,Entire home/apt,100,30,0,,,1,365,0,
54072884,Guesthouse in Asheville · ★4.93 · 1 bedroom · 1 bed · 1 bath,106735146,Gerardo,,28806,35.642914,-82.657524,Entire home/apt,65,1,27,2023-11-25,1.28,1,90,12,
54119932,Home in Woodfin · ★4.93 · 1 bedroom · 2 beds · 1 bath,96294317,Shane,,28804,35.6284,-82.58393,Entire home/apt,144,2,91,2023-11-25,4.31,2,53,49,
54128805,Guest suite in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,3651447,Emily,,28806,35.57235,-82.57785,Entire home/apt,79,2,49,2023-12-17,3.48,1,0,37,
54138782,Cottage in Woodfin · ★4.75 · 2 bedrooms · 3 beds · 1 bath,237386633,Michael,,28804,35.62851,-82.57683,Entire home/apt,50,1,44,2023-12-17,1.87,3,287,22,
54184393,Home in Asheville · ★5.0 · 7 bedrooms · 8 beds · 6.5 baths,84150222,Mary,,28804,35.62333,-82.53354,Entire home/apt,1057,4,7,2023-10-30,0.35,3,206,1,
54213514,Guest suite in Asheville · ★4.89 · 1 bedroom · 1 bed · 1 bath,36521767,Stacy,,28806,35.62583,-82.62839,Entire home/apt,92,1,35,2023-12-02,1.57,1,0,21,
54228904,Home in Asheville · ★4.88 · 3 bedrooms · 5 beds · 2.5 baths,272011956,Paula,,28803,35.56448,-82.48085,Entire home/apt,232,2,16,2023-11-26,0.73,1,327,11,
54229794,Home in Asheville · ★4.94 · 3 bedrooms · 4 beds · 1 bath,53328621,Neeka,,28806,35.58636,-82.63872,Entire home/apt,137,2,111,2023-12-10,5.08,1,0,61,
54232479,Condo in Asheville · ★5.0 · 1 bedroom · 2 beds · 1 bath,374291545,Natacha,,28806,35.58695,-82.57338,Entire home/apt,120,29,9,2023-11-30,0.67,1,211,8,
54240408,Guest suite in Asheville · ★4.97 · 1 bedroom · 2 beds · 1 bath,38780060,Shelly,,28804,35.61774,-82.55439,Entire home/apt,110,2,89,2023-12-10,4.33,1,85,53,
54240595,Cottage in Asheville · ★4.33 · 2 bedrooms · 3 beds · 1 bath,121681645,Evolve,,28806,35.58081,-82.57602,Entire home/apt,91,29,3,2022-08-28,0.14,47,352,0,
54260374,Home in Asheville · ★5.0 · 3 bedrooms · 4 beds · 2 baths,847115,Cory,,28806,35.55215,-82.62779,Entire home/apt,211,1,130,2023-12-10,6.00,3,354,67,
54274825,Guest suite in Asheville · ★4.85 · 1 bedroom · 1 bed · 1 bath,85626163,Lori,,28806,35.5773,-82.62103,Entire home/apt,41,1,205,2023-12-11,8.77,2,3,101,
54276053,Home in Asheville · ★4.89 · 3 bedrooms · 4 beds · 2 baths,440166207,Mike & Christine,,28804,35.6283,-82.58048,Entire home/apt,158,1,17,2023-12-03,2.66,2,0,17,
54279055,Home in Arden · ★4.93 · 3 bedrooms · 4 beds · 1 bath,15253026,Kate & Michael,,28704,35.46067,-82.58242,Entire home/apt,133,2,45,2023-12-04,2.16,1,169,25,
54314797,Home in Asheville · ★4.87 · 2 bedrooms · 3 beds · 1 bath,179779419,Justin,,28801,35.58782,-82.56327,Entire home/apt,244,3,55,2023-11-26,2.47,1,168,31,
54320316,Rental unit in Arden · ★4.64 · Studio · 1 bed · 1.5 baths,96674020,Mary,,28704,35.47728,-82.5037,Entire home/apt,69,1,13,2023-11-27,1.11,1,0,13,
54326499,Home in Asheville · ★4.98 · 3 bedrooms · 3 beds · 2 baths,294147396,Manuel,,28806,35.61957,-82.64974,Entire home/apt,132,2,50,2023-12-17,2.43,2,329,36,
54351140,Home in Fletcher · ★4.94 · 3 bedrooms · 3 beds · 3 baths,441007883,Morgan & Zak,,28732,35.429245,-82.524971,Entire home/apt,175,1,63,2023-11-25,2.83,1,357,31,
54353223,Bungalow in Candler · ★4.65 · 3 bedrooms · 4 beds · 2 baths,4312088,Madelyn,,28715,35.53243,-82.66708,Entire home/apt,167,2,59,2023-11-25,2.57,1,0,20,
54406242,Home in Asheville · 1 bedroom · 1 bed · 1 private bath,57546902,Ali,,28806,35.55589,-82.63103,Private room,40,30,0,,,2,363,0,
498553730281519631,Home in Arden · ★5.0 · 1 bedroom · 1 bed · 1 bath,420300255,Sabrina,,28704,35.47497,-82.5169,Entire home/apt,79,1,86,2023-12-17,3.47,1,262,42,
534015342005836604,Townhouse in Arden · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,43099310,John And Andrea,,28704,35.45617,-82.53432,Private room,85,2,29,2023-11-03,1.28,1,255,12,
539829499436272502,Condo in Asheville · ★4.81 · 3 bedrooms · 3 beds · 3.5 baths,167186184,Towns,,28801,35.59541,-82.5511,Entire home/apt,247,2,37,2023-10-29,1.70,113,324,23,
547272314069872257,Cabin in Asheville · ★4.82 · 2 bedrooms · 3 beds · 1.5 baths,8594089,Kat,,28805,35.61629,-82.52094,Entire home/apt,162,2,76,2023-12-04,3.39,1,0,33,
548708984302517493,Guest suite in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 bath,22026217,Christine,,28806,35.58156,-82.59199,Entire home/apt,99,2,19,2023-10-29,1.18,1,79,11,
549171551202496840,Home in Arden · ★4.94 · 2 bedrooms · 2 beds · 1 bath,403732331,Mickey,,28704,35.46067,-82.53493,Entire home/apt,114,2,81,2023-12-11,3.57,1,356,32,
549301732339720593,Home in Asheville · ★4.87 · 3 bedrooms · 3 beds · 1.5 baths,141121732,Claire,,28806,35.51098,-82.61414,Entire home/apt,174,1,39,2023-11-20,1.71,3,3,10,
549978484678641211,Home in Asheville · ★4.70 · 1 bedroom · 1 bed · 1 bath,167186184,Towns,,28801,35.60363,-82.54852,Entire home/apt,102,2,67,2023-11-12,2.95,113,338,29,
550551028937183208,Home in Asheville · ★5.0 · 2 bedrooms · 3 beds · 2 baths,216446278,Mark,,28801,35.60559,-82.55604,Entire home/apt,78,30,8,2023-11-18,0.36,1,250,2,
551264073523811543,Place to stay in Asheville · ★5.0 · 1 bedroom · 3 beds · 1 bath,27754848,Gabriel,,28803,35.53868,-82.5295,Entire home/apt,250,1,54,2023-12-10,2.71,1,336,29,
551423603343357575,Home in Asheville · ★4.67 · 3 bedrooms · 4 beds · 2.5 baths,167186184,Towns,,28803,35.55522,-82.47605,Entire home/apt,106,2,49,2023-11-27,2.28,113,337,24,
551447178817158018,Home in Asheville · ★4.94 · 3 bedrooms · 4 beds · 2 baths,434738286,Tim,,28806,35.61796,-82.64151,Entire home/apt,,1,33,2023-05-07,1.60,1,0,11,
552053633562355897,Home in Asheville · ★4.72 · 4 bedrooms · 5 beds · 2.5 baths,121681645,Evolve,,28803,35.54779815673828,-82.50982666015625,Entire home/apt,230,3,36,2023-12-03,1.60,47,342,19,
552154644562670350,Rental unit in Asheville · ★5.0 · 2 bedrooms · 2 beds · 2 baths,96187307,Yonder,,28801,35.5954,-82.55225,Entire home/apt,140,1,5,2023-11-03,0.32,52,266,4,
552335414058286180,Home in Woodfin · ★4.90 · 4 bedrooms · 7 beds · 2 baths,237386633,Michael,,28804,35.63554,-82.58819,Entire home/apt,80,1,60,2023-12-14,2.84,3,0,39,
554282156692351530,Home in Asheville · ★5.0 · 3 bedrooms · 3 beds · 2 baths,3441402,Susan Elizabeth,,28806,35.57568,-82.57481,Entire home/apt,161,2,110,2023-12-10,5.12,2,0,50,
554287144939507336,Home in Asheville · ★4.57 · 3 bedrooms · 5 beds · 2 baths,443127396,Vacasa North Carolina,,28803,35.4994,-82.50235,Entire home/apt,156,1,21,2023-12-16,0.82,10,356,13,
554287166311175790,Condo in Asheville · ★4.80 · 1 bedroom · 2 beds · 1 bath,443127396,Vacasa North Carolina,,28801,35.58929,-82.55244,Entire home/apt,204,2,65,2023-11-30,2.04,10,0,27,
554287217436240399,Home in Asheville · ★4.89 · 2 bedrooms · 6 beds · 2.5 baths,443127396,Vacasa North Carolina,,28803,35.54992,-82.49508,Entire home/apt,260,2,28,2023-11-25,0.84,10,361,15,
554287234247934283,Condo in Asheville · ★4.81 · 1 bedroom · 2 beds · 1 bath,443127396,Vacasa North Carolina,,28806,35.57756130814045,-82.57712009610712,Entire home/apt,84,31,16,2023-08-31,0.38,10,361,4,
554287300307621374,Home in Arden · ★4.71 · 4 bedrooms · 7 beds · 3 baths,443127396,Vacasa North Carolina,,28704,35.46101,-82.58794,Entire home/apt,236,2,40,2023-12-03,1.28,10,0,16,
